date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:47	55130/55130	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2013:34:47%20GMT	https://vn2.ku6122.net/Mobile/Home/login	F:/project/ad/vn2.ku6122.net/Mobile/Home/login.html	(from )
20:34:47	149/149	---M-Z	200	added ('OK')	text/plain	etag:%228c63c769a624d91:0%22	https://vn2.ku6122.net/robots.txt		(from )
20:34:48	3356/3356	---M--	200	added ('OK')	image/png	etag:%22a98db8a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-57x57.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-57x57.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:48	3150/3150	---M--	200	added ('OK')	image/png	etag:%225211f4baa3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-60x60.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-60x60.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:48	3479/3479	---M--	200	added ('OK')	image/png	etag:%22a15c667a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-72x72.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-72x72.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:48	3857/3857	---M--	200	added ('OK')	image/png	etag:%22ebc32aaa3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-76x76.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-76x76.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:48	5355/5355	---M--	200	added ('OK')	image/png	etag:%220fcf6279ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-114x114.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-114x114.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:49	6764/6764	---M--	200	added ('OK')	image/png	etag:%22335ef9279ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-120x120.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-120x120.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:49	6644/6644	---M--	200	added ('OK')	image/png	etag:%22291e131d9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-144x144.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-144x144.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:49	6928/6928	---M--	200	added ('OK')	image/png	etag:%225a16b911a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-152x152.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-152x152.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:49	8052/8052	---M--	200	added ('OK')	image/png	etag:%222409efda2ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-180x180.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/apple-icon-180x180.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:50	8616/8616	---M--	200	added ('OK')	image/png	etag:%221dc4c2b9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/android-icon-192x192.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/android-icon-192x192.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:50	2039/2039	---M--	200	added ('OK')	image/png	etag:%228d58641b9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/favicon-32x32.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/favicon-32x32.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:50	4699/4699	---M--	200	added ('OK')	image/png	etag:%2259113a2b9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/favicon-96x96.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/favicon-96x96.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:50	1393/1393	---M--	200	added ('OK')	image/png	etag:%22ecf9e5a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/favicon-16x16.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/TouchIcon20220413/favicon-16x16.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:51	229323/229323	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Jan%202023%2007:29:30%20GMT	https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1	F:/project/ad/vn2.ku6122.net/bundles/mobile_main055b.css	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:51	15834/15834	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Jan%202023%2007:29:30%20GMT	https://vn2.ku6122.net/bundles/swiper.css?v=qmo1E1lqj-7WF0jkTyL-iZVyJnEJVJqQ0tAfO2msk841	F:/project/ad/vn2.ku6122.net/bundles/swiperdee4.css	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:51	39257/39257	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Jan%202023%2007:29:30%20GMT	https://vn2.ku6122.net/bundles/mobile_home.css?v=mr3gkP1Lid92Y3y8YazZy8B6JjauPhR7xLn0OIVffh81	F:/project/ad/vn2.ku6122.net/bundles/mobile_home34bd.css	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:51	39476/39476	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2013:34:51%20GMT	https://vn2.ku6122.net/Mobile/Home/Osasuna	F:/project/ad/vn2.ku6122.net/Mobile/Home/Osasuna.html	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:52	82209/82209	---M--	200	added ('OK')	image/jpeg	etag:%222d4db9d33bcfd81:0%22	https://images.ku6122.net/FileSystem/Images/41dfd345d9d64a3c88ac7095ad4ff43f.jpg	F:/project/ad/images.ku6122.net/FileSystem/Images/41dfd345d9d64a3c88ac7095ad4ff43f.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:52	81622/81622	---M--	200	added ('OK')	image/jpeg	etag:%228fa8906773b1d81:0%22	https://images.ku6122.net/FileSystem/Images/c7c7ecb493c240b6a0ce890ce72cdf02.jpg	F:/project/ad/images.ku6122.net/FileSystem/Images/c7c7ecb493c240b6a0ce890ce72cdf02.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:52	81750/81750	---M--	200	added ('OK')	image/jpeg	etag:%227a3b6ff1dd91:0%22	https://images.ku6122.net/FileSystem/Images/f1622de871064a89b1b8091d6ea5439b.jpg	F:/project/ad/images.ku6122.net/FileSystem/Images/f1622de871064a89b1b8091d6ea5439b.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:53	82342/82342	---M--	200	added ('OK')	image/jpeg	etag:%22df37246c17c8d81:0%22	https://images.ku6122.net/FileSystem/Images/ebd67e644b384332b3bef7f7832efd24.jpg	F:/project/ad/images.ku6122.net/FileSystem/Images/ebd67e644b384332b3bef7f7832efd24.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:53	29915/29915	---M--	200	added ('OK')	image/jpeg	etag:%2238e6a92adebd91:0%22	https://images.ku6122.net/FileSystem/Images/6440370bc389403ea7650407a40a4d4e.jpg	F:/project/ad/images.ku6122.net/FileSystem/Images/6440370bc389403ea7650407a40a4d4e.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:53	80186/80186	---M--	200	added ('OK')	image/jpeg	etag:%225487712d019d91:0%22	https://images.ku6122.net/FileSystem/Images/86194aada50b4e5b9bf27dc1b7d53674.jpg	F:/project/ad/images.ku6122.net/FileSystem/Images/86194aada50b4e5b9bf27dc1b7d53674.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:53	75709/75709	---M--	200	added ('OK')	image/jpeg	etag:%22c8dbd8a3f785d81:0%22	https://images.ku6122.net/FileSystem/Images/aad08cdd69594e0a86fd49ed143c8c1a.jpg	F:/project/ad/images.ku6122.net/FileSystem/Images/aad08cdd69594e0a86fd49ed143c8c1a.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:54	32767/32767	---M--	200	added ('OK')	image/jpeg	etag:%22d6d4e4f723e9d81:0%22	https://images.ku6122.net/FileSystem/Images/aff992bc44964f949feeb22d45168528.jpg	F:/project/ad/images.ku6122.net/FileSystem/Images/aff992bc44964f949feeb22d45168528.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:54	1712/1712	---M--	200	added ('OK')	image/png	etag:%225e688fe6a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_CAO.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_CAO.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:54	3746/3746	---M--	200	added ('OK')	image/png	etag:%22d6d32a43a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_CAO02.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_CAO02.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:54	1645/1645	---M--	200	added ('OK')	image/png	etag:%2217c855709ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_WM.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_WM.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:54	1052/1052	---M--	200	added ('OK')	image/png	etag:%2285a5871ca4ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_DG.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_DG.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:55	2029/2029	---M--	200	added ('OK')	image/png	etag:%22beb45c2da3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_AES.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_AES.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:55	1483/1483	---M--	200	added ('OK')	image/png	etag:%22591b5142a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_AG.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_AG.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:55	1038/1038	---M--	200	added ('OK')	image/png	etag:%223e6884799ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_EVO.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_EVO.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:55	989/989	---M--	200	added ('OK')	image/png	etag:%226ba9f737a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_SA.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_SA.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:55	937/937	---M--	200	added ('OK')	image/png	etag:%22e61e94629ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_GPI.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_GPI.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:56	3893/3893	---M--	200	added ('OK')	image/png	etag:%22bcb55234a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_BBIN02.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_BBIN02.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:56	1269/1269	---M--	200	added ('OK')	image/png	etag:%22182ece9b9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_OBlive.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_OBlive.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:56	1927/1927	---M--	200	added ('OK')	image/png	etag:%225c1daa6f9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_BBIN.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_BBIN.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:56	973/973	---M--	200	added ('OK')	image/png	etag:%22fc53f87b9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_JZ.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_JZ.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:57	2095/2095	---M--	200	added ('OK')	image/png	etag:%22292a5e32a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_SABA.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_SABA.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:57	1753/1753	---M--	200	added ('OK')	image/png	etag:%2283cb4f789ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_CMD.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_CMD.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:57	821/821	---M--	200	added ('OK')	image/png	etag:%228568bd949ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_AI.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_AI.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:57	694/694	---M--	200	added ('OK')	image/png	etag:%228ba6db629ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_OBsport.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_OBsport.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:57	1191/1191	---M--	200	added ('OK')	image/png	etag:%22b835b5e6a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_PG.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_PG.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:58	1191/1191	---M--	200	added ('OK')	image/png	etag:%2229a8df39a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_bng.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_bng.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:58	1942/1942	---M--	200	added ('OK')	image/png	etag:%22c369a340a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_DS.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_DS.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:58	1512/1512	---M--	200	added ('OK')	image/png	etag:%226aad8ce6a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_CQ9.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_CQ9.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:58	539/539	---M--	200	added ('OK')	image/png	etag:%2246532036a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_FTG.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_FTG.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:58	1996/1996	---M--	200	added ('OK')	image/png	etag:%2220587a909ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_KA.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_KA.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:59	1108/1108	---M--	200	added ('OK')	image/png	etag:%22c597cf959ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_playson.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_playson.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:59	2197/2197	---M--	200	added ('OK')	image/png	etag:%226e928b40a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_AT.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_AT.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:59	1699/1699	---M--	200	added ('OK')	image/png	etag:%221156981ca4ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_PS.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_PS.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:34:59	2507/2507	---M--	200	added ('OK')	image/png	etag:%22bc78cf42a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_V8.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_V8.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:00	2178/2178	---M--	200	added ('OK')	image/png	etag:%22996bb45a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_KS.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_KS.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:00	1687/1687	---M--	200	added ('OK')	image/png	etag:%22ed423e609ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_IM.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_IM.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:00	724/724	---M--	200	added ('OK')	image/png	etag:%22636077959ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_OBesports.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/logo_OBesports.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:00	1315/1315	---M--	200	added ('OK')	image/png	etag:%22bf8456daadf8d81:0%22	https://vn2.ku6122.net/Content/Images/logo_KU.png	F:/project/ad/vn2.ku6122.net/Content/Images/logo_KU.png	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:00	4638/4638	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2013:35:00%20GMT	https://vn2.ku6122.net/Mobile/images/bg_header.jpg	F:/project/ad/vn2.ku6122.net/Mobile/images/bg_header.jpg	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:02	11642/11642	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2027%20Jan%202023%2012:00:44%20GMT	http://ku6122.vnkucdn.net/bundles/base.m-memberportal.20181204A.js	F:/project/ad/ku6122.vnkucdn.net/bundles/base.m-memberportal.20181204A.js	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:04	15240/15240	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2011%20Jan%202023%2007:29:27%20GMT	https://vn2.ku6122.net/bundles/menu.m.js?v=fk3y76n14dsfREAanjhzoFnyWPadl6H3TnlwsqOUhYY1	F:/project/ad/vn2.ku6122.net/bundles/menu.m42c4.js	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:09	157972/157972	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2027%20Jan%202023%2013:35:01%20GMT	http://ku6122.vnkucdn.net/bundles/swiper.v7.4.1.m-memberportal.20181204A.js	F:/project/ad/ku6122.vnkucdn.net/bundles/swiper.v7.4.1.m-memberportal.20181204A.js	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:10	177473/177473	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2011%20Jan%202023%2007:29:26%20GMT	https://vn2.ku6122.net/bundles/app.m.js?v=-uZzf-7gre5JPq-r4G8cTEObDZpE2xfNMjO9EFemOm81	F:/project/ad/vn2.ku6122.net/bundles/app.m1075.js	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:11	154859/154859	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2011%20Jan%202023%2007:29:28%20GMT	https://vn2.ku6122.net/bundles/app/mobile-home-login.js?v=yN-aA1vUsgvItykTVdfDeiaFj0_izw4Tiq8fCtazQDo1	F:/project/ad/vn2.ku6122.net/bundles/app/mobile-home-login293e.js	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:17	260/260	---M--	200	added ('OK')	image/png	etag:%222e7e3dddadf8d81:0%22	https://vn2.ku6122.net/Content/Images/Graph/icon_close.png	F:/project/ad/vn2.ku6122.net/Content/Images/Graph/icon_close.png	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
20:35:18	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22ba5e30daadf8d81:0%22	https://vn2.ku6122.net/Content/Images/fancybox/fancybox_loading.gif	F:/project/ad/vn2.ku6122.net/Content/Images/fancybox/fancybox_loading.gif	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
20:35:20	750149/750149	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2027%20Jan%202023%2012:00:43%20GMT	http://ku6122.vnkucdn.net/bundles/thirdpartyplugin.m-memberportal.20181204A.js	F:/project/ad/ku6122.vnkucdn.net/bundles/thirdpartyplugin.m-memberportal.20181204A.js	(from https://vn2.ku6122.net/Mobile/Home/login)
20:35:20	43/43	---M--	200	added ('OK')	image/gif	etag:%22f4684355b0f8d81:0%22	https://vn2.ku6122.net/Content/Images/fancybox/blank.gif	F:/project/ad/vn2.ku6122.net/Content/Images/fancybox/blank.gif	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
20:35:20	1003/1003	---M--	200	added ('OK')	image/png	etag:%2218c950b3b6f8d81:0%22	https://vn2.ku6122.net/Content/Images/fancybox/fancybox_overlay.png	F:/project/ad/vn2.ku6122.net/Content/Images/fancybox/fancybox_overlay.png	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
20:35:20	581/581	---M--	200	added ('OK')	image/jpeg	etag:%2269b35b729ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/images/vi-vn/bg_header.jpg	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/images/vi-vn/bg_header.jpg	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
20:35:20	2053/2053	---M--	200	added ('OK')	image/png	etag:%22fa6b2699ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/images/vi-vn/icon_footer_gift.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/images/vi-vn/icon_footer_gift.png	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
20:35:21	5838/5838	---M--	200	added ('OK')	image/gif	etag:%224fd7ea819ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/images/vi-vn/icon_footer_gift.gif	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/images/vi-vn/icon_footer_gift.gif	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
20:35:21	12253/12253	---M--	200	added ('OK')	image/gif	etag:%22bbc2ee6f9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/loading.gif	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/loading.gif	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
20:35:21	72007/72007	---M--	200	added ('OK')	image/png	etag:%2254a2540a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/bg_shareApp.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/bg_shareApp.png	(from https://vn2.ku6122.net/bundles/mobile_main.css?v=28DPt9MA7qRXqdBfEYOMwUkyU4QqE-m2JVb43F-DrcA1)
